Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,first_name,last_name,email,phone_number,address,state,postal_code,age
292178c7-d5fa-4a05-9b94-d0189dfc75d9,657033,API,Google,No,No,1,4.0,1088,4.0,Page Visited on Website,India,Supply Chain Management,Word Of Mouth,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,01.High,01.High,16.0,18.0,No,No,Modified,Thomas,Harmon,michaellong@example.org,662-849-1457,22376 Wang Fall Apt. 244,Louisiana,19500,54
bc76e9ca-f2bc-42d3-b987-122736622040,639774,Landing Page Submission,Google,No,No,0,4.0,213,4.0,Email Opened,India,Healthcare Management,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,13.0,15.0,No,No,Email Opened,Mary,Richards,hamiltonbrittany@example.net,001-937-628-1842x0312,478 Smith Burgs Suite 788,Missouri,84881,39
7ac5348a-9ce9-4767-a3f5-0f679a8c066d,604307,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Other Leads,Mumbai,,,,,No,No,Email Opened,Victoria,King,zhanna@example.org,001-672-782-2862x239,6431 Nicole Street Apt. 293,South Carolina,20713,48
a94092fd-f8e5-41ba-81b8-207591ebe457,653992,API,Olark Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,15.0,No,No,Modified,Jason,Figueroa,garyhammond@example.com,001-573-390-3835x63980,881 Peterson Stravenue,New Jersey,62745,37
0e77a028-a12e-466c-9a9b-b0024bc5c7c7,585963,Landing Page Submission,Direct Traffic,No,No,0,3.0,154,3.0,Converted to Lead,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,Yes,Modified,Jason,Trujillo,scalderon@example.net,699-888-9621,89480 Harvey Spring Suite 431,West Virginia,68502,27
deccf8a5-11ef-4572-be12-65520b4f1b71,586843,Landing Page Submission,Organic Search,No,No,0,5.0,288,2.5,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Cities of Maharashtra,02.Medium,01.High,14.0,17.0,No,Yes,Email Opened,Troy,Scott,ryan21@example.org,+1-324-954-5491x4646,22811 Richard Isle Suite 770,Ohio,07179,70
d907dde6-aadc-4b0d-a0ac-a211f20895f5,582647,Landing Page Submission,Google,No,No,0,5.0,426,5.0,SMS Sent,India,Human Resource Management,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Modified,George,Russell,joseph19@example.org,(410)955-1009,017 Laura Heights Suite 983,Oklahoma,83770,33
9e7f30b9-f71a-4ab6-b321-3a1142a9b964,597265,Landing Page Submission,Google,No,No,0,4.0,758,4.0,Email Opened,India,International Business,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Modified,Alice,Crane,barbarapeterson@example.com,001-759-492-1025x816,03588 Frank Mill Apt. 589,Maine,52800,19
ef984bb7-121e-4832-bb8a-153fc9116fba,605884,Landing Page Submission,Organic Search,No,No,0,11.0,30,5.5,Email Opened,India,Retail Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,Select,Mumbai,,,,,No,Yes,Email Opened,Kathy,Dean,denniswilliams@example.net,+1-878-748-8992,83054 Kyle Walks,Michigan,49084,70
085e660a-fc99-42d3-a874-ca585082358d,656887,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16.0,15.0,No,No,Email Opened,Ashlee,Lee,kathleencalhoun@example.com,(549)292-0781,8481 Theresa Estates Suite 505,Alaska,87737,60
bbb2181e-9683-4193-9e08-67dc9ebc0d60,581820,Landing Page Submission,Direct Traffic,No,No,1,2.0,87,2.0,Email Link Clicked,United States,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Not Sure,No,No,Potential Lead,Other Cities,02.Medium,01.High,14.0,18.0,No,Yes,Email Link Clicked,Aaron,Simmons,moorejohn@example.com,+1-384-714-8968x68750,701 James Wall,Oregon,57827,28
9992e419-a3ec-4ddd-864c-af5e43c44b8a,636874,Landing Page Submission,Google,No,No,0,3.0,208,3.0,Email Opened,India,IT Projects Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,14.0,15.0,No,No,Modified,Christopher,Acevedo,tara16@example.org,225.804.6660x868,629 Melissa Place Suite 294,Maine,94586,61
18dd123f-8f38-4606-a7c7-497b1e435da4,642032,Landing Page Submission,Direct Traffic,No,No,0,3.0,597,3.0,Email Opened,India,Finance Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,02.Medium,01.High,14.0,17.0,No,Yes,Email Opened,Matthew,Wilson,stevenolson@example.com,(265)514-4904x282,89499 Monroe Terrace,Iowa,37917,30
f2c848cb-d263-4248-8d38-16a38ed05802,622641,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Modified,Thomas,Delgado,isilva@example.net,733.943.4965x14758,2046 Dickerson Canyon Suite 227,New York,77607,51
2ff668a0-9582-49dd-8053-07cec5e9829b,634758,API,Google,No,No,0,2.0,889,2.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,,,02.Medium,02.Medium,13.0,15.0,No,No,Modified,Danny,Williams,rmccarthy@example.net,4204567800,9682 Johnson Run,Iowa,65839,40
db841034-201d-49d0-8edb-01472def1669,655405,API,Google,No,No,0,2.0,175,2.0,Page Visited on Website,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Page Visited on Website,Amber,Joseph,thomasrobinson@example.com,001-638-349-5825x909,308 Moreno Estates Apt. 604,West Virginia,50239,64
abcd546c-d947-4fb1-8da6-0bbd1f368363,621601,API,Olark Chat,No,No,0,2.0,319,1.0,Form Submitted on Website,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,,No,No,Select,Mumbai,03.Low,02.Medium,12.0,16.0,No,Yes,Modified,John,Vang,burketiffany@example.org,(546)255-6292x36462,959 Young Club,Vermont,54490,59
d399b62e-3799-4aa6-ab80-cd33a70f5323,648993,Landing Page Submission,Google,No,No,1,3.0,1451,3.0,Email Opened,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened,Becky,Robinson,stevenskenneth@example.net,+1-537-848-1199x2239,14258 Jones Highway,South Dakota,67370,70
9c18cd6c-5367-44c4-84be-54bf596d4051,611752,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified,Misty,Gonzalez,timothy14@example.com,860-906-1237x50639,7727 Moore Extensions,Pennsylvania,23558,54
cfa0128c-a0da-4656-9d47-0aa4e67bf690,660624,Landing Page Submission,Direct Traffic,No,No,0,2.0,71,2.0,Email Opened,India,IT Projects Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,02.Medium,14.0,14.0,No,Yes,Email Opened,Paul,Chavez,terriwhite@example.org,568-943-3904x44554,66101 Shepard Junctions Apt. 047,Idaho,57314,68
35d515d8-e851-4629-803e-492c6b576bd6,659507,Landing Page Submission,Direct Traffic,No,No,1,5.0,1563,5.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,Yes,Email Opened,William,Zuniga,kaitlyn60@example.net,686.903.4983x87751,381 Dodson Estates Apt. 885,Texas,51957,42
400c635a-9b2b-4fda-9d47-6c7059218c72,608330,Lead Add Form,Reference,No,No,1,,940,,,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Modified,Cristian,Wood,dtaylor@example.net,001-718-751-5777x829,65778 Baker Shores,Mississippi,12166,57
1bef6e42-bb66-45f9-a6e1-6ba5672477c8,599990,API,Organic Search,No,No,1,2.0,576,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,Robert,Jones,malvarez@example.net,255-966-4737,36850 Morris Mews,Georgia,90415,60
2ff9e754-db1b-43f0-abe0-c6d3b24b1a33,632202,Landing Page Submission,Organic Search,No,No,0,8.0,297,8.0,Email Opened,India,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Cities of Maharashtra,,,,,No,Yes,Email Opened,John,Gillespie,mford@example.org,438-574-1980x46495,45196 Mendoza Trafficway Suite 806,Florida,25978,63
66929451-6ba4-4df7-801d-542ca5601d88,602831,API,Olark Chat,Yes,No,0,0.0,0,0.0,SMS Sent,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,SMS Sent,Maria,Rogers,jpratt@example.com,001-822-429-3471x3373,1336 Rose Dam Suite 099,Georgia,44402,74
9e8c7bc5-2891-4312-8b97-2d8a43aa9ea5,633341,Landing Page Submission,Google,No,No,0,2.0,1007,2.0,Email Opened,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Might be,No,No,Select,Thane & Outskirts,,,,,No,No,Modified,Megan,Mcclain,johnnyguerra@example.net,+1-877-318-9829x0690,164 Jordan Spring Suite 752,New Mexico,03330,44
d2055a36-b268-43a0-beeb-9a715f6a660d,660374,API,Google,No,No,0,3.0,88,1.5,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Select,Select,02.Medium,02.Medium,13.0,15.0,No,No,Modified,Catherine,Chen,ahill@example.com,001-637-231-0275x9067,185 Johns Fall,Arizona,85808,37
7d3ebbf5-83b4-4549-8ccc-d3a8d51fc782,583080,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,High in Relevance,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened,Chad,Green,cindy33@example.net,662-589-1525x93207,503 Henson Mountain,Tennessee,87590,25
7a6fc0c2-6448-4115-b53c-6da807ee760a,586345,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified,Shelby,Davis,stevensonnicholas@example.com,2548573306,23811 Garcia Run,Missouri,36279,53
cc95cc32-cb0b-4109-a813-a1acd6817fcd,592439,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,353,1.0,Email Bounced,India,IT Projects Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,15.0,15.0,No,Yes,Modified,Cynthia,Warner,randallreyes@example.com,680.661.0366x8292,973 Michael Forks Apt. 977,Massachusetts,95424,56
c23ab00b-c38c-46fe-889a-6d910cc943c4,600950,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent,Robin,Johnson,jefferyhoward@example.com,(692)759-8320x281,20794 Steven Burgs Apt. 374,Michigan,91275,31
eb3eb57f-5f3c-42ed-a605-d3b0129f8a48,654786,Landing Page Submission,Organic Search,No,No,0,6.0,361,3.0,Email Opened,India,Rural and Agribusiness,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Metro Cities,02.Medium,02.Medium,14.0,13.0,No,Yes,Email Opened,Anna,Taylor,patricia31@example.net,694.234.9588,5246 Gabriel View,Missouri,95609,41
19e85c56-a433-4016-81a9-c4b7bbe2b6d5,590239,Landing Page Submission,Google,No,No,0,2.0,57,2.0,Page Visited on Website,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Worst,No,No,Other Leads,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Modified,Christopher,Pugh,jstokes@example.net,581.630.9338x0815,92307 Nicole Loaf Suite 508,Colorado,08736,33
6f8d7371-95ce-474d-a2c2-17c34a6bdba7,616521,Landing Page Submission,Google,No,No,1,5.0,1063,2.5,Email Opened,India,Finance Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Thane & Outskirts,,,,,No,No,Email Opened,Elaine,Adams,downspatrick@example.net,4686992165,9223 Alvarez Camp Apt. 341,Alaska,28292,25
db237cd3-8ba6-4322-b407-e8500feb7af7,619626,Landing Page Submission,Direct Traffic,No,No,0,1.0,303,1.0,Converted to Lead,India,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Modified,Amanda,Rubio,kyle84@example.net,(803)399-3698x26525,550 Heidi Underpass Apt. 180,Minnesota,09756,61
3b087779-4ca3-4afd-9a16-822dd478fc94,592446,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Olark Chat Conversation,Jamie,Webb,lbennett@example.com,001-683-358-3835x68281,0134 Gerald Centers Suite 989,Iowa,07945,68
02dcdd25-10f5-49b5-9e9f-53697a9a738a,629511,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Might be,No,No,Select,Select,,,,,No,No,Modified,Debra,Williams,donaldali@example.net,714-958-2636x3032,361 Thomas Hill,Iowa,54178,45
74d88908-0ed2-48aa-9d8d-f6760b85f147,617235,Landing Page Submission,Direct Traffic,No,No,1,8.0,1499,8.0,SMS Sent,India,Rural and Agribusiness,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Thane & Outskirts,,,,,No,No,SMS Sent,Kayla,Rogers,bcole@example.net,(598)639-4847,06507 Jacqueline Canyon,Louisiana,12547,74
eec09875-4966-4955-b64b-77f0cf9397dd,638316,Landing Page Submission,Google,Yes,No,0,7.0,720,3.5,Unsubscribed,India,Supply Chain Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Mumbai,03.Low,01.High,12.0,18.0,No,No,Modified,Tina,Arnold,fordjames@example.org,(382)656-4449x61698,09779 Jamie Prairie,New Mexico,69744,67
10cb3520-b834-4a6e-8e1f-14687f7e757c,582737,Landing Page Submission,Organic Search,No,No,0,4.0,271,4.0,Email Opened,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,invalid number,,No,No,Potential Lead,Other Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,Email Opened,Elizabeth,Moore,larry69@example.net,+1-406-771-9847x412,2881 Johnson Lakes Suite 133,West Virginia,83695,31
d34b684a-7d92-4f13-abfb-8a507ce0351c,601868,Lead Add Form,Reference,No,No,1,1.0,1397,1.0,SMS Sent,,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,SMS Sent,Jason,Johnson,donnahammond@example.net,2508138032,834 Kevin Plain,Utah,11422,56
4c2aff97-1f6b-4a92-a4b6-366bb1bd2625,607626,Landing Page Submission,Direct Traffic,No,No,0,5.0,313,5.0,SMS Sent,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Other Metro Cities,,,,,No,Yes,SMS Sent,Marcus,Wood,fredhowell@example.org,7205254584,1806 Brown Mountains,Arizona,85624,39
a502cddd-42ee-47a3-8851-682433ebec56,637847,Landing Page Submission,Organic Search,No,No,0,7.0,136,7.0,SMS Sent,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Other Cities,02.Medium,02.Medium,13.0,14.0,No,No,Modified,Robert,Foster,sandersandrea@example.com,202.322.8099x3674,936 Elliott Spring Apt. 746,Vermont,98149,48
c708f6c5-7da5-4c59-8ee9-026b346d0fb9,623851,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Select,,,,,No,No,SMS Sent,Brian,Kim,moorekristi@example.net,(502)770-9445x85726,34541 Herring Points,Kentucky,99578,35
f2cbbb2e-573d-48b6-a95b-91740abc3386,632244,Landing Page Submission,Google,Yes,No,0,2.0,1017,2.0,Email Bounced,India,IT Projects Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Cities,,,,,No,No,Modified,Jeremy,Salinas,walter89@example.com,(355)411-1831,46782 Matthew Terrace,Minnesota,66149,58
464c0bf4-6bf6-41f9-bb41-5f75adb51b70,640278,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,16.0,No,No,Modified,Stephanie,Kemp,evanskimberly@example.net,396.668.5159x315,6139 Monica Parks,Arizona,87211,36
9acf78ad-a77d-4181-a875-1248fcc2a08a,598930,Landing Page Submission,Direct Traffic,No,No,0,2.0,190,2.0,Email Opened,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,No,Email Opened,Jeffrey,Jordan,jodi90@example.net,(454)542-7041x5384,575 Mark Vista Apt. 026,Iowa,39894,57
bdeb592b-9db3-47b3-a898-e8ae531b837f,596989,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Worst,No,No,Select,Select,,,,,No,No,Email Opened,William,Becker,gregoryerica@example.net,(445)558-2949x710,47008 Navarro Meadows Apt. 119,Missouri,13773,28
c84883c2-9618-4873-8cf7-561a92ee72db,584840,Landing Page Submission,Direct Traffic,No,No,0,2.0,210,2.0,Email Opened,India,"Banking, Investment And Insurance",Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,Low in Relevance,No,No,Select,Thane & Outskirts,03.Low,01.High,10.0,17.0,No,Yes,Modified,Melissa,Thompson,smithscott@example.com,363-244-7049,242 Davis Cove Apt. 996,Minnesota,52088,34
a00d2e61-342a-41f5-9210-8cb974dba724,645335,Landing Page Submission,Direct Traffic,No,No,0,2.0,1603,2.0,Page Visited on Website,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Thane & Outskirts,02.Medium,01.High,14.0,17.0,No,Yes,Modified,Sarah,Atkinson,christina37@example.org,357-977-0284x41516,20038 Kevin Heights,Wisconsin,13924,38
b82ec12a-af1a-4c2e-a0ed-e90177af53b5,590929,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,03.Low,02.Medium,12.0,15.0,No,No,Modified,Cynthia,Bridges,jacqueline81@example.net,922.423.6209x119,72828 Waters Ford,Vermont,95954,72
6be74234-525d-11e6-96be-22000aa8e760,654190,Lead Import,Facebook,No,No,0,,345,,,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Cities,02.Medium,02.Medium,13.0,13.0,No,No,Modified,Joshua,Williams,yfrank@example.com,792-467-6015,9265 Thomas Ramp,Washington,51665,54
d947cb51-edd8-4692-bd99-0cd2a6f67da2,609429,Landing Page Submission,Direct Traffic,No,No,0,6.0,353,6.0,Email Opened,India,E-Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Low in Relevance,No,No,Other Leads,Other Metro Cities,,,,,No,Yes,Email Opened,Jacqueline,Norman,hayeskathryn@example.net,657-315-6000x58247,7320 Black Road Suite 500,Nevada,44241,73
1ffa344a-1c2b-440d-9101-43f167599691,599501,Lead Add Form,Reference,No,No,1,,266,,,,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Modified,James,Washington,xbaker@example.com,(687)776-6000x47872,9732 Cook Lock Apt. 299,Kentucky,61051,22
6f9bdf8d-21ff-4615-9811-168922e89193,633759,API,Olark Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,15.0,No,No,Modified,Danny,Villanueva,diana41@example.org,2819568925,842 Dawn Expressway,Vermont,25224,24
48c8dc0d-06e7-4e09-b86d-9dc591bd625a,649079,API,Google,Yes,No,0,1.0,233,1.0,Email Bounced,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Other Leads,Select,02.Medium,02.Medium,13.0,14.0,No,No,Modified,Emily,Rogers,raymond71@example.org,001-368-698-4027x685,86290 Victoria Extensions Apt. 668,Wyoming,09934,33
5461778b-3604-4675-90f5-d997fe11bc29,627462,Lead Add Form,Reference,No,No,1,,1447,,,,Travel and Tourism,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Select,,,,,No,No,Modified,Cassandra,Miller,terriwalker@example.org,469.460.9058x37144,4460 Lee Centers Apt. 360,Massachusetts,75929,48
f033756b-dafe-421c-bbdb-ada293e9d8e9,587458,Landing Page Submission,Direct Traffic,No,No,0,5.0,286,5.0,Page Visited on Website,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,Might be,No,No,Select,Mumbai,03.Low,01.High,11.0,18.0,No,Yes,Modified,Robert,Peck,charles58@example.com,666-631-3968x2542,9025 Amy Path,Texas,91748,43
